,Filename,Zero-Crossing Rate,Spectral Centroid,Spectral Rolloff,MFCC0,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,MFCC17,MFCC18,MFCC19,Category
12,cat_110.wav,0.1415127840909091,2171.5973087547804,4193.493430397727,-217.0234832763672,89.00782012939453,-41.17256164550781,74.66255950927734,-14.939281463623047,32.06114959716797,-14.686216354370117,30.695140838623047,-4.998135566711426,-4.5579833984375,8.21315860748291,3.3272604942321777,28.405458450317383,10.376046180725098,27.600662231445312,7.678345203399658,-13.009889602661133,-16.631608963012695,24.283863067626953,2.1769654750823975,cat
13,cat_112.wav,0.11879095262096774,1339.2516451020513,2129.606004284274,-218.62991333007812,183.32760620117188,-61.18417739868164,-13.354353904724121,32.12660598754883,-3.1335158348083496,-20.3685302734375,9.512406349182129,5.2519450187683105,-13.561789512634277,-2.9231905937194824,-0.1280275136232376,-1.4698421955108643,-6.658534526824951,-5.11561918258667,-0.5756808519363403,-2.9585702419281006,-4.395428657531738,-6.216851234436035,-3.3303606510162354,cat
14,cat_113.wav,0.09009701737733646,1722.1695614211565,3363.0033403913553,-332.8929748535156,89.67001342773438,57.64447021484375,21.382064819335938,-39.883270263671875,12.754070281982422,-7.369073390960693,4.211561679840088,-13.110276222229004,-5.817755699157715,-0.3725443184375763,-3.369232416152954,13.683493614196777,-5.283597469329834,5.559178352355957,8.535847663879395,7.061220645904541,5.721739768981934,2.5802266597747803,-7.357601165771484,cat
15,cat_114.wav,0.08321297268907563,1627.5099426636757,3727.626665900735,-297.3249816894531,155.06842041015625,-32.6948127746582,50.44331741333008,-40.50988006591797,42.03616714477539,-24.021818161010742,19.510347366333008,-10.988670349121094,9.666482925415039,4.738378524780273,-0.08649013191461563,12.809591293334961,-10.336918830871582,11.818056106567383,-12.261502265930176,8.626072883605957,-8.841339111328125,2.1766366958618164,-3.397353172302246,cat
16,cat_115.wav,0.09738455137122416,1953.9004808295601,4127.425492473171,-377.7491149902344,66.65644073486328,5.093319892883301,15.10546875,4.402636528015137,5.279941082000732,10.298141479492188,6.250144004821777,-2.8230154514312744,-6.418930530548096,-8.021903991699219,-6.991466999053955,-1.9596318006515503,-3.092495918273926,0.38416406512260437,-0.6230503916740417,-3.9681382179260254,-3.2458972930908203,-2.5176732540130615,-2.224621295928955,cat
17,cat_116.wav,0.09313988639132553,1771.6168705839045,3926.0947779605262,-384.4811096191406,65.7786636352539,13.5444974899292,18.83586311340332,11.812516212463379,10.305500030517578,10.614185333251953,8.983644485473633,4.988056182861328,1.1805320978164673,4.328402042388916,2.8066883087158203,0.9949935078620911,0.3308224081993103,0.3794238269329071,3.7364449501037598,6.200371265411377,5.608107089996338,2.5662035942077637,-1.9192686080932617,cat
18,cat_117.wav,0.08920765918580376,1865.3636658100215,4235.073068893528,-423.66845703125,116.74396514892578,-26.13648796081543,59.06479263305664,-16.104618072509766,30.318601608276367,-10.400801658630371,18.270648956298828,6.239500522613525,1.5888524055480957,9.802392959594727,-5.510289669036865,9.168902397155762,-8.487922668457031,9.400073051452637,-2.040621042251587,8.395193099975586,2.628145217895508,-0.4910186231136322,4.175980091094971,cat
19,cat_118.wav,0.08698555119129835,1905.997339125271,4341.02236921616,-407.8682556152344,116.55455780029297,-28.466711044311523,63.94291687011719,-19.215883255004883,33.49197006225586,-11.386165618896484,20.21714973449707,7.134448051452637,0.48720237612724304,8.507991790771484,-7.552248001098633,9.532025337219238,-9.687695503234863,10.250795364379883,-1.4968791007995605,7.477087020874023,0.874840497970581,-0.26627877354621887,5.374947547912598,cat
20,cat_119.wav,0.046192456317204304,1061.2715468402662,2001.6038463961693,-289.2610168457031,128.46371459960938,-0.6244027614593506,13.21510124206543,2.0487046241760254,11.367973327636719,-3.9939582347869873,1.9818207025527954,2.392913579940796,-0.9391481280326843,-1.8409353494644165,-4.7638468742370605,-1.3989711999893188,-4.90573263168335,0.03271312266588211,0.7175342440605164,4.638727188110352,4.5671491622924805,5.225846767425537,5.260680675506592,cat
21,cat_12.wav,0.05293251811594203,1190.1132085513893,2576.2939453125,-397.18878173828125,154.7266082763672,-23.62618064880371,47.46601486206055,-1.1024625301361084,14.4072265625,-16.169918060302734,3.9100594520568848,-16.68803596496582,-13.174812316894531,3.437711238861084,-14.128767967224121,-5.3295793533325195,-11.150311470031738,-3.490729808807373,-12.789034843444824,-4.353392601013184,-6.697174549102783,-5.93658971786499,-7.113722801208496,cat
22,cat_120.wav,0.10054665050287356,1521.4949088510268,2551.189554148707,-219.5443572998047,143.69581604003906,-104.36554718017578,-4.605365753173828,-11.409472465515137,-28.512683868408203,-2.9522807598114014,7.722247123718262,-0.671088457107544,18.117460250854492,19.64554214477539,11.762965202331543,0.9132906794548035,14.78888988494873,13.772522926330566,-9.6775484085083,8.725008964538574,4.321972846984863,11.478814125061035,5.4780097007751465,cat
23,cat_121.wav,0.07069712377793295,1362.0812009699775,2611.7730337814246,-298.5237731933594,113.28148651123047,-5.210227012634277,3.464632272720337,-7.55659818649292,10.054186820983887,6.155983924865723,13.197220802307129,0.17177027463912964,-2.9804537296295166,3.809843063354492,7.717261791229248,7.674180030822754,2.7941832542419434,6.452281951904297,-5.061483383178711,-2.030144214630127,-1.1318669319152832,2.2752063274383545,0.948279082775116,cat
24,cat_122.wav,0.15064739358836207,1795.2278636254978,2352.1311792834053,-336.0390319824219,92.10865783691406,-106.33042907714844,-25.401565551757812,15.112374305725098,20.346111297607422,-4.7712016105651855,-0.06923438608646393,-4.322854518890381,-0.5574193596839905,15.274075508117676,-6.370502948760986,-11.90593433380127,-8.268477439880371,-6.464310169219971,1.0115571022033691,0.4275497496128082,-4.754751682281494,-0.20808397233486176,1.071569800376892,cat
25,cat_123.wav,0.06674732881433823,1567.5763893241071,3332.619431439568,-193.5931396484375,140.69073486328125,-32.18613815307617,49.04331970214844,-16.28695297241211,32.42144012451172,-12.379912376403809,17.34164810180664,-9.818609237670898,25.04185676574707,12.933634757995605,-28.015981674194336,-3.8137874603271484,-10.488678932189941,8.042228698730469,-9.148466110229492,-1.157693862915039,-3.288592576980591,7.730630397796631,-1.01370370388031,cat
26,cat_124.wav,0.17512674534574468,2373.655050983433,3995.3254862034573,-269.2132873535156,66.71041870117188,-47.56071472167969,78.1706314086914,-9.378686904907227,24.46040153503418,-11.0536527633667,23.520782470703125,-3.699704647064209,-6.36277437210083,15.327654838562012,6.092609882354736,34.41889190673828,8.029071807861328,-4.828403949737549,-13.770033836364746,6.08730411529541,13.33588695526123,4.011874675750732,-11.570743560791016,cat
27,cat_125.wav,0.08132943467565598,1431.5714976472875,2485.641043526786,-285.29168701171875,152.15328979492188,-92.1982650756836,3.5697641372680664,33.3641471862793,-40.794578552246094,-2.461988687515259,19.417224884033203,-21.562030792236328,-1.2983311414718628,5.850559234619141,-18.06722640991211,-1.140500783920288,4.288371562957764,-4.931906700134277,8.85573959350586,7.458105564117432,-1.6686437129974365,9.459749221801758,4.299872875213623,cat
28,cat_126.wav,0.14759316066247583,2409.776138547256,4217.4673408788685,-396.0141296386719,22.114524841308594,-52.21467208862305,41.23477554321289,-19.2291259765625,21.22041893005371,-10.855839729309082,8.225164413452148,-3.772454023361206,-1.3531490564346313,-1.3346060514450073,0.9494842290878296,19.99553108215332,8.368905067443848,17.693265914916992,1.0718371868133545,2.0831239223480225,-0.9920329451560974,4.9727678298950195,0.022034399211406708,cat
29,cat_127.wav,0.19694764935154527,2954.6348520991796,5003.4988100165565,-345.1107177734375,30.245553970336914,-101.53021240234375,54.147705078125,-42.05601501464844,30.3548583984375,-32.64101028442383,7.989284992218018,-11.754030227661133,-3.880047559738159,-9.121772766113281,-4.997467994689941,24.215978622436523,4.567136287689209,28.136260986328125,5.765713691711426,11.76422119140625,0.10722031444311142,6.248348712921143,-4.063721656799316,cat
30,cat_128.wav,0.17002927698574338,2650.4129472596696,4872.402512808681,-387.5444641113281,57.72675704956055,-66.78512573242188,45.966705322265625,-33.554527282714844,26.67369270324707,-17.360301971435547,5.919200897216797,-11.328008651733398,-3.704019546508789,-4.179259777069092,-8.086484909057617,12.300549507141113,-0.15685027837753296,12.989904403686523,0.02207036130130291,11.361429214477539,-0.11709949374198914,5.576786041259766,1.2631890773773193,cat
31,cat_129.wav,0.061110432942708334,1175.9413856143394,2093.7002563476562,-283.79974365234375,133.6662139892578,-27.044437408447266,-4.486140727996826,-3.2309234142303467,-6.786229610443115,-12.20424747467041,-3.259603977203369,-4.965205192565918,0.7070631384849548,-13.624245643615723,-15.416568756103516,-4.480964183807373,-23.21919822692871,-4.882861614227295,9.128971099853516,9.21349811553955,10.121634483337402,1.007169246673584,-4.453178405761719,cat
32,cat_13.wav,0.058893517602848104,1229.3667652561007,2613.9218873615505,-393.3619384765625,133.1742706298828,0.08693749457597733,32.06309509277344,5.408539772033691,5.854220390319824,-10.293316841125488,-4.346130847930908,-11.665451049804688,-13.712332725524902,-1.0053642988204956,-12.699673652648926,-5.465802192687988,-4.335540771484375,-6.386651992797852,-5.638320446014404,-5.021854400634766,-5.760702133178711,-3.3530893325805664,-5.152367115020752,cat
33,cat_130.wav,0.08928313078703703,1763.6988541440182,3547.3958333333335,-177.62696838378906,123.0777816772461,-53.778541564941406,53.86405563354492,-17.608047485351562,42.51988220214844,-21.850669860839844,25.058732986450195,5.447803974151611,-1.5595660209655762,-0.8160519599914551,1.5990300178527832,17.76566505432129,2.1135029792785645,23.442956924438477,-3.605975389480591,8.539011001586914,0.9603719115257263,7.685593605041504,-1.0219957828521729,cat
34,cat_131.wav,0.011216315670289856,539.8638397206973,946.2126358695652,-338.818603515625,140.48721313476562,41.14555358886719,31.56955909729004,24.102548599243164,34.93604278564453,16.491636276245117,11.211203575134277,1.8690603971481323,1.2011092901229858,5.796314716339111,5.110279083251953,2.6595611572265625,5.564385414123535,14.762166976928711,2.84920597076416,7.907627105712891,5.991466045379639,1.9204481840133667,3.4008593559265137,cat
35,cat_132.wav,0.14802451097328245,2204.584617283618,4554.897088203721,-285.0197448730469,88.70207214355469,-27.933090209960938,5.419965744018555,-30.354175567626953,10.73083209991455,-8.285243034362793,-0.7678759694099426,-5.861107349395752,-4.70643424987793,-9.91937255859375,-9.070242881774902,-0.2881184220314026,-5.607760429382324,11.444671630859375,-9.72398567199707,2.6580700874328613,4.736867904663086,-1.383986234664917,3.055257558822632,cat
36,cat_133.wav,0.031095377604166665,1329.1511042144825,2403.46435546875,-213.63917541503906,118.4190902709961,-67.535888671875,39.02569580078125,-34.70609664916992,33.40333938598633,-23.485471725463867,12.904108047485352,-1.821252465248108,5.937981605529785,4.98672342300415,-5.3881306648254395,13.223154067993164,-8.732915878295898,6.686409950256348,-4.181204795837402,13.53097152709961,4.684678077697754,10.04790210723877,8.485599517822266,cat
37,cat_134.wav,0.03965731534090909,791.0352778296293,1242.6615767045455,-311.8001403808594,129.64035034179688,-7.735074520111084,5.547669887542725,-1.0701991319656372,8.775260925292969,1.7925357818603516,-12.171798706054688,-1.1362429857254028,-10.546208381652832,-8.935189247131348,3.225388765335083,3.6032426357269287,13.86552619934082,19.313997268676758,11.28591537475586,4.3545026779174805,-3.741271495819092,1.0987064838409424,8.152531623840332,cat
38,cat_135.wav,0.049344576322115384,945.3654932162228,1563.0206768329326,-277.73675537109375,106.21214294433594,-5.454112529754639,16.952238082885742,-3.554147958755493,11.321653366088867,-4.979072093963623,1.6147021055221558,7.3040571212768555,-3.3762717247009277,-3.688542366027832,2.2901954650878906,9.52626895904541,16.240455627441406,19.321155548095703,4.906716346740723,0.5199707746505737,-6.068147659301758,0.9845095872879028,4.538339614868164,cat
39,cat_136.wav,0.02437369279035433,1489.9610303518116,2994.3021038385828,-273.38946533203125,86.42311096191406,-48.8168830871582,44.228485107421875,-9.708425521850586,18.529069900512695,-4.456664085388184,8.476243019104004,13.110809326171875,1.8755862712860107,10.168792724609375,0.6697638034820557,9.403862953186035,-0.6784958243370056,2.0261495113372803,2.0259523391723633,5.778531551361084,8.571425437927246,11.739974021911621,14.533407211303711,cat
40,cat_137.wav,0.09176432291666667,2000.9182565955866,3701.318359375,-212.46832275390625,98.79646301269531,-79.53170776367188,63.115875244140625,-34.04621124267578,32.47450256347656,-24.306241989135742,17.249197006225586,5.07473611831665,2.3127408027648926,6.646328926086426,-6.704971790313721,9.993521690368652,-10.38145637512207,10.18968391418457,1.131057858467102,12.624187469482422,6.039539813995361,10.696975708007812,8.347896575927734,cat
41,cat_138.wav,0.09352394386574074,1801.148173554191,3232.97119140625,-172.59640502929688,115.9617691040039,-89.44023132324219,1.280748724937439,-50.91219711303711,11.974656105041504,-18.399782180786133,13.141332626342773,3.4242162704467773,-16.909404754638672,-4.868720531463623,0.016540227457880974,-1.9756964445114136,-7.41002893447876,9.997187614440918,2.1808974742889404,10.600456237792969,-2.4573230743408203,2.8934128284454346,-1.5508066415786743,cat
42,cat_139.wav,0.1106492949695122,1716.4062268774971,2623.899580792683,-195.89813232421875,125.26676940917969,-94.02987670898438,-9.74314022064209,-30.73557472229004,14.791679382324219,-29.216642379760742,17.696725845336914,-2.2088048458099365,-3.4668116569519043,1.7468845844268799,-10.240408897399902,-3.8686511516571045,-14.457243919372559,11.340580940246582,2.109959602355957,9.301198959350586,-0.3756653368473053,0.2844858765602112,-3.7183353900909424,cat
43,cat_14.wav,0.1961204544036926,2789.7663035356845,4521.564342019087,-425.4139709472656,-1.64450204372406,-31.060619354248047,1.9905357360839844,-11.908109664916992,29.90509605407715,-10.436065673828125,24.1545467376709,-17.716602325439453,1.5977376699447632,7.206234455108643,5.7380452156066895,6.0452799797058105,-13.574278831481934,10.131208419799805,-6.398278713226318,5.752845764160156,-1.0791432857513428,5.805028438568115,-0.8514463901519775,cat
44,cat_140.wav,0.15819121570121952,2205.1641990971325,3326.6172827743903,-159.09414672851562,102.32782745361328,-129.58438110351562,24.945579528808594,-38.56440734863281,18.85013198852539,-34.12323760986328,25.329139709472656,-8.344104766845703,0.2993389964103699,2.3724284172058105,-19.1184139251709,8.674148559570312,-3.206374406814575,5.455307483673096,-5.671512126922607,10.426690101623535,-3.5508713722229004,5.677850723266602,-0.48407652974128723,cat
45,cat_141.wav,0.17917540015243902,2596.732197864687,4289.834222560976,-128.74533081054688,82.0867919921875,-130.7051544189453,49.55037307739258,-55.07936477661133,27.934104919433594,-26.932676315307617,18.626136779785156,-1.2297017574310303,2.2758054733276367,-2.2535929679870605,-7.929556369781494,11.340950965881348,-11.005636215209961,2.6928536891937256,-6.462108135223389,11.936613082885742,-8.42680549621582,6.773016929626465,-3.8847696781158447,cat
46,cat_142.wav,0.06556960434941521,1419.8337122964438,2920.2675267269738,-292.92889404296875,101.23279571533203,-30.154308319091797,32.09206008911133,-6.667144298553467,30.452470779418945,-9.340179443359375,19.816457748413086,7.181544303894043,13.0739107131958,14.059613227844238,9.448049545288086,18.802345275878906,0.5939104557037354,10.562989234924316,-0.29398244619369507,13.704564094543457,2.019355058670044,0.3633769154548645,5.055558204650879,cat
47,cat_143.wav,0.1081565366972477,1917.93462873318,3728.1580373781535,-324.6090087890625,87.6828842163086,-32.58066177368164,27.029237747192383,1.2738361358642578,15.457777976989746,-1.105150818824768,14.46388053894043,10.0791597366333,-0.31544286012649536,5.501483917236328,4.386916160583496,9.796870231628418,0.2076946645975113,3.4599015712738037,-0.313006192445755,1.492136836051941,1.6388429403305054,1.7377218008041382,2.2221004962921143,cat
48,cat_144.wav,0.2522718641493056,2916.608944970367,4894.716389973958,-442.444091796875,39.982154846191406,-45.75863265991211,5.607327938079834,-20.94202995300293,-5.581665515899658,-16.527969360351562,5.397642135620117,-8.971595764160156,5.068380355834961,-6.603531837463379,-0.7932330369949341,3.8304195404052734,-9.242941856384277,5.0122904777526855,-8.25606918334961,0.5305641293525696,-7.231841564178467,-2.302309989929199,-1.8335843086242676,cat
49,cat_146.wav,0.09170998549323017,1873.7901481011293,4275.548678901717,-262.4706726074219,127.6933364868164,-28.54920196533203,59.89010238647461,-29.281898498535156,36.802791595458984,-9.577505111694336,14.660279273986816,-3.5177552700042725,2.2884104251861572,-2.21706223487854,-3.72217059135437,10.374418258666992,-4.775349140167236,12.449580192565918,-8.465803146362305,4.30678653717041,-5.279748916625977,3.4826700687408447,-2.9047369956970215,cat
50,cat_147.wav,0.10792337856624758,2008.1192710078858,4437.526680745285,-263.4909973144531,127.64258575439453,-32.35469055175781,66.55656433105469,-34.13767623901367,39.81911087036133,-13.025680541992188,16.18352508544922,-4.161942481994629,1.9811577796936035,-2.0489845275878906,-3.8309266567230225,9.76469898223877,-6.567399978637695,12.005159378051758,-9.016098976135254,6.1103081703186035,-6.290074348449707,4.270117282867432,-3.739489793777466,cat
51,cat_148.wav,0.11452225882495165,2068.4351694814864,4549.524327172993,-250.7218017578125,116.5865249633789,-25.822893142700195,58.50367736816406,-28.546586990356445,34.662235260009766,-9.710447311401367,11.96412181854248,-0.5316932797431946,-0.9883023500442505,-1.0136736631393433,-5.271931171417236,7.459768295288086,-5.232819557189941,9.984209060668945,-7.314286708831787,3.3071818351745605,-3.665482997894287,3.6233274936676025,-3.004801034927368,cat
52,cat_149.wav,0.07155073808701658,1709.3270731208709,4325.437564744475,-252.2217254638672,87.4524917602539,10.460990905761719,60.92192840576172,-25.874107360839844,48.907081604003906,1.9159961938858032,23.802982330322266,6.438823223114014,2.592972755432129,15.862653732299805,4.861698150634766,14.977176666259766,3.6434690952301025,7.142150402069092,-5.433857440948486,9.384315490722656,2.6548678874969482,10.059953689575195,3.879305124282837,cat
53,cat_15.wav,0.08268869955708662,1510.993041985923,3113.328155757874,-269.5244140625,102.508056640625,-22.593358993530273,43.78557205200195,-8.984057426452637,31.561166763305664,-8.02086067199707,18.206619262695312,-5.989189624786377,5.681869029998779,-0.26350918412208557,-4.689025402069092,13.12236499786377,9.222094535827637,22.29928207397461,-2.285543441772461,1.3204151391983032,-11.319685935974121,5.300215721130371,6.4504852294921875,cat
54,cat_150.wav,0.14620535714285715,2491.822090732735,5174.12109375,-311.0140380859375,87.79566955566406,-29.42372703552246,67.81304168701172,-37.83189392089844,51.62373733520508,-11.589741706848145,25.900375366210938,-7.325055122375488,4.88302755355835,15.203227043151855,2.220651149749756,13.213054656982422,-6.076720714569092,14.154314041137695,-5.722293853759766,13.377087593078613,2.9006454944610596,5.671738624572754,-5.56027364730835,cat
55,cat_151.wav,0.03816972540680473,1026.3670215781356,2215.753860022189,-191.7387237548828,140.7050018310547,-7.481418609619141,51.48060607910156,-2.388084650039673,32.48398208618164,-7.42531156539917,25.33030128479004,1.2290860414505005,9.224662780761719,9.452950477600098,4.436351299285889,17.33274269104004,-2.24906063079834,9.430750846862793,-0.9921620488166809,10.793624877929688,-1.3684653043746948,4.578660488128662,2.1162588596343994,cat
56,cat_152.wav,0.09187553720530452,1714.5797516428408,3459.9923064526033,-302.37542724609375,100.06079864501953,-12.691815376281738,48.64208221435547,1.3347989320755005,19.65412712097168,-1.416377305984497,8.391722679138184,6.772251605987549,12.696569442749023,9.196806907653809,1.8611342906951904,3.172610282897949,-6.0052266120910645,9.48476791381836,2.838773727416992,4.481610298156738,-4.976182460784912,4.801829814910889,10.480040550231934,cat
57,cat_153.wav,0.08251103118955512,1639.380407127014,3346.372221424686,-301.3508605957031,105.72802734375,-15.873584747314453,50.62385940551758,-1.6661208868026733,25.555057525634766,-4.134192943572998,11.10991096496582,7.1448869705200195,11.883747100830078,11.69231128692627,3.4332220554351807,5.4356303215026855,-7.092471599578857,8.28634262084961,1.2632981538772583,6.041805744171143,-5.45379638671875,0.9951403141021729,10.110629081726074,cat
58,cat_154.wav,0.06783883826879271,1482.733482408401,3175.4852781534737,-293.61956787109375,116.50442504882812,-11.952751159667969,39.118309020996094,-1.4408928155899048,22.110153198242188,-1.7620148658752441,9.484529495239258,6.25451135635376,7.550461292266846,7.056784152984619,2.887873649597168,8.647603034973145,-4.243478298187256,5.937817096710205,2.0433778762817383,6.912362575531006,-0.5645111203193665,1.8028753995895386,6.877906322479248,cat
59,cat_155.wav,0.11023530505952381,1952.4746528268024,4030.2978515625,-200.6551055908203,106.6067123413086,-28.693452835083008,35.66341018676758,-12.562058448791504,31.409645080566406,-15.6950044631958,19.792455673217773,-2.347233772277832,19.27090835571289,11.692598342895508,4.205551624298096,3.281749963760376,-20.984073638916016,7.582370758056641,-1.2891381978988647,9.801536560058594,-10.255187034606934,3.7501063346862793,7.030571937561035,cat
60,cat_156.wav,0.0843760731456044,1276.458216755559,2084.343073918269,-317.2649230957031,134.06365966796875,-60.77528762817383,8.433113098144531,-1.6318292617797852,0.946149468421936,6.39393949508667,12.630361557006836,-3.9096553325653076,-1.165705680847168,-8.025505065917969,-9.727773666381836,12.041793823242188,13.316129684448242,20.93971824645996,13.137429237365723,12.095878601074219,5.191333293914795,-6.362971305847168,-9.385797500610352,cat
61,cat_157.wav,0.006266590250965251,915.3051837034234,1848.9871463260135,-335.2895812988281,83.69499206542969,-11.964598655700684,43.13471603393555,5.128762245178223,26.44817352294922,11.428731918334961,21.053306579589844,6.022189617156982,10.123648643493652,12.692326545715332,4.004851818084717,11.458891868591309,1.6502553224563599,9.254844665527344,2.4758474826812744,8.830410957336426,4.471775054931641,3.665945291519165,4.635772228240967,cat
62,cat_158.wav,0.2069091796875,2758.130162626531,5227.343390969669,-168.5208282470703,92.82373046875,-71.19476318359375,43.167877197265625,-49.03294372558594,27.156631469726562,-30.35350799560547,21.769731521606445,-15.957022666931152,4.706409454345703,-4.034965515136719,-4.605454444885254,7.012516021728516,-19.026729583740234,2.8664298057556152,-15.72455883026123,7.771355152130127,-6.524406909942627,10.382688522338867,-2.12408185005188,cat
63,cat_159.wav,0.06506701825435203,1676.1090607896076,3866.1054423053674,-281.28900146484375,96.01095581054688,-10.762138366699219,37.81159210205078,-5.3428730964660645,18.70698356628418,0.8055875897407532,13.02090835571289,1.9612703323364258,3.910200595855713,6.681051254272461,1.9151920080184937,6.581943511962891,-1.6335217952728271,8.391926765441895,2.6194345951080322,10.765868186950684,6.502472400665283,7.361390590667725,4.140790939331055,cat
